PERSON_AGE,VEHICLE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,PERSON_ID,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PED_ROLE,PED_ACTION,PERSON_INJURY
0.30406371552333805,0.6083710409033074,0.04108138123933003,16/01/2021,01:00,Unknown,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Unknown,Apparent Death,a394b263-4049-4349-bbdd-5c00ad7c8d80,Unspecified,Driver,Pedestrian,"Crossing, No Signal, or Crosswalk",Killed
0.49166666666666664,0.6083710409033074,0.05215638689508495,20/01/2021,19:00,Chest,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,2b94e71e-fc46-4648-ab4a-61ef283edbc8,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,"Crossing, No Signal, or Crosswalk",Killed
0.18333333333333332,0.042212102312518596,0.05219751969232078,22/01/2021,00:00,Entire Body,Air Bag Deployed/Lap Belt/Harness,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,f1fcf1d9-2396-4418-b488-97a0087f6382,Unspecified,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,Crossing With Signal,Killed
0.6916666666666667,0.6083710409033074,0.07134483680562198,29/01/2021,05:00,Knee-Lower Leg Foot,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,None Visible,Apparent Death,48e3877b-9447-47de-95b9-64c125850aa2,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Crossing Against Signal,Killed
0.425,0.6083710409033074,0.07034736647265305,29/01/2021,07:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Unconscious,2280f384-b203-41a4-9217-ab11704d31e0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,"Crossing, No Signal, Marked Crosswalk",Killed
0.41666666666666663,0.6083710409033074,0.07620879007876624,29/01/2021,20:00,Chest,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,23f4f4ab-c4fd-4502-bfd8-80f3d2a220eb,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Other Actions in Roadway,Killed
0.3416666666666666,0.057379191158290155,0.07206466075724904,30/01/2021,10:00,Entire Body,None,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Trapped,Internal,Apparent Death,f4993fff-a0b0-446a-8f69-e72258c993a9,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.525,0.6083710409033074,0.09136622586018461,06/02/2021,13:00,Knee-Lower Leg Foot,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Conscious,bf594f76-2614-4454-8685-961b7bf9a7be,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.16666666666666666,0.8913878949000633,0.11128478292165767,13/02/2021,23:00,Head,None,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,0b7f79ca-0367-462f-b339-5c834950c6ab,Unspecified,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,Crossing With Signal,Killed
0.44166666666666665,0.6083710409033074,0.11696110894020961,15/02/2021,13:00,Head,Lap Belt & Harness,F,Pedestrian,Does Not Apply,Unspecified,Not Ejected,Severe Bleeding,Apparent Death,09c07fd0-e2c8-486d-82ae-b0fc7551d383,Unspecified,Driver,Pedestrian,Not in Roadway,Killed
0.5916666666666667,0.6083710409033074,0.11695082574090065,15/02/2021,20:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Unconscious,2c9ca8bf-e04e-4102-9ec4-534ad18d37f4,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.5583333333333333,0.12617638143156285,0.11965530715916373,16/02/2021,18:00,Entire Body,Air Bag Deployed/Lap Belt/Harness,F,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,07f33ef7-6ab6-4169-b929-76dd86096d5e,Unspecified,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,Crossing With Signal,Killed
0.5750000000000001,0.12617638143156285,0.11965530715916373,16/02/2021,18:00,Entire Body,Air Bag Deployed/Lap Belt/Harness,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Unconscious,6e17f8f7-47f6-455f-aeed-1cc07eb56d1a,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.36666666666666664,0.6083710409033074,0.13381527260761317,17/02/2021,23:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Unconscious,09d87ecc-a74f-44d4-84f0-b2f073273bd1,Unspecified,Driver,Pedestrian,Crossing Against Signal,Killed
0.6,0.6083710409033074,0.12929066491166452,18/02/2021,20:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,None Visible,Apparent Death,7ea2df9f-755b-4073-beb2-9dd824929cdd,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Riding/Walking Along Highway Against Traffic,Killed
0.6916666666666667,0.6083710409033074,0.1377537379429441,22/02/2021,12:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Minor Bleeding,Shock,76770b0f-ea46-4e60-a6a0-7a9d256f8430,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.04166666666666667,0.6083710409033074,0.13868950908005928,24/02/2021,08:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,1a6db4d4-3cf4-4acf-85fc-fb1900961a05,Unspecified,Driver,Pedestrian,Emerging from in Front of/Behind Parked Vehicle,Killed
0.24999999999999997,0.6083710409033074,0.13957386422063678,24/02/2021,18:00,Chest,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Severe Lacerations,Conscious,820f836c-ebaf-4805-a129-801ceceb1d55,Unspecified,Driver,Pedestrian,Unknown,Killed
0.2583333333333333,0.6083710409033074,0.14825288443740448,26/02/2021,12:00,Entire Body,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,6d091b48-602f-4d09-90df-085384915057,Unspecified,Driver,Pedestrian,"Crossing, No Signal, Marked Crosswalk",Killed
0.6166666666666667,0.6083710409033074,0.15647944388457802,03/03/2021,13:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Not Ejected,Internal,Apparent Death,904ed79f-6f24-43f7-917c-48ba04550c83,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,"Crossing, No Signal, or Crosswalk",Killed
0.7583333333333333,0.5548199844600958,0.16293729305061078,04/03/2021,11:00,Chest,Air Bag Deployed/Lap Belt/Harness,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Conscious,4268c07b-dd5e-4b5e-9426-5eeb96d9987f,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.19166666666666668,0.6083710409033074,0.16289616025337494,04/03/2021,22:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,21b60a39-c257-4064-b11f-3a052289f114,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,"Crossing, No Signal, or Crosswalk",Killed
0.7583333333333333,0.6083710409033074,0.16287559385475703,04/03/2021,23:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,380ead95-7cde-4f55-98d6-83c4f9e132f4,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Crossing With Signal,Killed
0.24999999999999997,0.1271554652738871,0.16298870904715557,05/03/2021,06:00,Head,None,F,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,6def2099-de24-4809-96fa-d9dce0762cea,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.49999999999999994,0.6083710409033074,0.16952882380766,05/03/2021,14:00,Entire Body,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,cd78c72a-7d49-424e-bef4-43b55c10304e,Unspecified,Driver,Pedestrian,"Crossing, No Signal, Marked Crosswalk",Killed
0.475,0.43739960906331987,0.17552392900478964,09/03/2021,09:00,Head,Helmet (Motorcycle Only),M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Crush Injuries,Apparent Death,10cc2403-cf92-4457-a995-51dd77e2a7f9,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.3416666666666666,0.44467827862426645,0.17556506180202547,10/03/2021,14:00,Head,Helmet (Motorcycle Only),M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Crush Injuries,Unconscious,4511c50d-742c-4fa9-85b6-159132e1b693,Unspecified,Riding/Hanging on Outside,Driver,Crossing With Signal,Killed
0.24166666666666667,0.13516583450348207,0.17611007136540024,10/03/2021,23:00,Head,Air Bag Deployed/Lap Belt/Harness,F,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Severe Lacerations,Apparent Death,ceb888ab-ea67-4a1b-8465-41c1d02b5754,Unspecified,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,Crossing With Signal,Killed
0.44999999999999996,0.6083710409033074,0.18946794726775096,12/03/2021,13:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Unconscious,7f73c890-2d42-4776-ab36-f5d9dc6a9afc,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.3083333333333333,0.6083710409033074,0.18776093618246392,12/03/2021,22:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Severe Bleeding,Unconscious,23e53af3-441e-419e-b446-65b395d8452a,Other Vehicular,Driver,Pedestrian,Unknown,Killed
0.5333333333333333,0.6083710409033074,0.18947823046705992,13/03/2021,04:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,d07e0d58-38e3-43b1-828e-7a02569391cf,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Other Actions in Roadway,Killed
0.425,0.45534018808166365,0.19609032762272705,18/03/2021,06:00,Does Not Apply,Lap Belt,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Does Not Apply,Does Not Apply,9e88ce6e-576d-4306-b4f3-ff558257543f,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.49999999999999994,0.6083710409033074,0.20805997161836842,22/03/2021,22:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Traffic Control Disregarded,Not Ejected,Internal,Unconscious,64f0b80d-3b9f-4a09-9f6e-0c26fd91ad2a,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Crossing Against Signal,Killed
0.5666666666666667,0.476416622822768,0.21361289924521287,24/03/2021,12:00,Chest,Lap Belt & Harness,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Complaint of Pain or Nausea,Unconscious,edad5982-23da-4789-a0dc-95ae5f075e83,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.30406371552333805,0.6083710409033074,0.23151594924212304,27/03/2021,21:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,08c57775-e4fc-4c34-b631-0bd276e93109,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Not in Roadway,Killed
0.5666666666666667,0.694093789960391,0.23158793163728575,28/03/2021,17:00,Chest,Lap Belt & Harness,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,a20cad96-5967-4746-8507-cb3d81890bd9,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.525,0.6083710409033074,0.24315653085987776,30/03/2021,13:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Semiconscious,86183f28-a233-473b-8851-9ccd178ca864,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.18333333333333332,0.6083710409033074,0.24313596446125985,01/04/2021,06:00,Chest,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Severe Lacerations,Apparent Death,6fd3756a-b79d-40d4-a9ad-8dae4a5e0f70,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Crossing Against Signal,Killed
0.6,0.6083710409033074,0.2431462476605688,03/04/2021,14:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Severe Bleeding,Unconscious,c67bd95c-554e-4f60-a18a-6dcbcce5103e,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Working in Roadway,Killed
0.7833333333333333,0.4835280467451639,0.24492524114101855,04/04/2021,15:00,Chest,Unknown,F,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,2610062b-0dd8-49ca-9a77-dd159bfb9b4a,Unspecified,"Middle rear seat, or passenger lying across a seat",Passenger,Crossing With Signal,Killed
0.8,0.6083710409033074,0.25314151738889024,07/04/2021,15:00,Chest,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Semiconscious,4d64ac3d-1173-4a17-b752-70b85fa1a13a,Unspecified,Driver,Pedestrian,Not in Roadway,Killed
0.4833333333333333,0.6083710409033074,0.26323961911029414,08/04/2021,19:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Unknown,Unconscious,9cbeae8b-3c19-4d88-a1cc-52c6782d2595,Unspecified,Driver,Pedestrian,Not in Roadway,Killed
0.525,0.4542565757152346,0.2749007671266668,08/04/2021,19:00,Chest,None,M,Other Motorized,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,b7908b48-6da3-49bc-ab55-5d438da6773d,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.35,0.6083710409033074,0.27037615943071813,08/04/2021,23:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Unconscious,5d4760cc-99d2-45af-b673-15777906fe18,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,Other Actions in Roadway,Killed
0.4333333333333333,0.4898485381686015,0.27041729222795396,09/04/2021,19:00,Unknown,Unknown,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Unconscious,d8f9e907-1526-4acd-be1c-baaae457557c,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.425,0.6083710409033074,0.26782592600209654,10/04/2021,07:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Severe Bleeding,Conscious,7fcacc94-e051-4442-b8e8-f8bb7747b52b,Unspecified,Driver,Pedestrian,Working in Roadway,Killed
0.4666666666666666,0.45938544196403086,0.27039672582933605,13/04/2021,13:00,Unknown,Unknown,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Unknown,Unconscious,374aeb52-01e8-4219-8bae-1d66ec1ed987,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.5916666666666667,0.6083710409033074,0.28059765954383664,15/04/2021,15:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,23693987-fd07-44df-bf7b-40903907525d,Unspecified,Driver,Pedestrian,Unknown,Killed
0.14166666666666666,0.43597802113566786,0.27679287579951506,15/04/2021,22:00,Head,None,F,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Partially Ejected,Crush Injuries,Apparent Death,cfc36ebf-f93e-45e0-8ed2-cc60529f54f2,Unspecified,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Passenger,Crossing With Signal,Killed
0.5833333333333334,0.6083710409033074,0.2805873763445277,17/04/2021,13:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Unconscious,b950706b-00a4-485c-84c5-777208cc3cc9,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver,Pedestrian,"Crossing, No Signal, or Crosswalk",Killed
0.36666666666666664,0.5580568844228111,0.2870863583077963,18/04/2021,18:00,Head,Helmet (Motorcycle Only),M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Severe Bleeding,Unconscious,bc7f7a39-714b-46e5-a337-c5c1fa6ded9f,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.26666666666666666,0.6083710409033074,0.28709664150710523,18/04/2021,23:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Severe Bleeding,Apparent Death,95e85add-2aaf-4f1b-8c95-21d48f5ccb9d,Unspecified,Driver,Pedestrian,Other Actions in Roadway,Killed
0.6666666666666667,0.6083710409033074,0.30444439874133167,19/04/2021,08:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Minor Bleeding,Unconscious,055d37ac-b657-4527-9883-5212b98f34cd,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.31666666666666665,0.6083710409033074,0.2898319725232881,19/04/2021,19:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,44a18fc5-d023-412a-850f-2b4e6df8f37d,Unspecified,Driver,Pedestrian,Not in Roadway,Killed
0.18333333333333332,0.4889495928614025,0.29204286037471405,21/04/2021,00:00,Chest,Air Bag Deployed/Lap Belt/Harness,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,1dbced1b-8612-4c78-8e96-a39fd5a3f0ad,Unspecified,"Front passenger, if two or more persons, including the driver, are in the front seat",Passenger,Crossing With Signal,Killed
0.4666666666666666,0.6083710409033074,0.30449581473787646,22/04/2021,08:00,Chest,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,cfaa4a51-d765-4e50-8f89-95a52f7f7ae3,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.175,0.9482026320282415,0.3045163811364944,23/04/2021,17:00,Head,None,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Crush Injuries,Apparent Death,a0c337ac-bcc8-4f5f-903b-7754da4db286,Unspecified,Riding/Hanging on Outside,Driver,Crossing With Signal,Killed
0.19166666666666668,0.5892586488643019,0.3045060979371854,24/04/2021,03:00,Head,None,M,Other Motorized,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Internal,Apparent Death,cc66e7ab-34a9-4ec2-8c7f-5420ef414a51,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.6333333333333333,0.6083710409033074,0.30454723073442125,24/04/2021,20:00,Head,Lap Belt & Harness,F,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,0d808337-5a75-4cfb-bfbd-5f41676637bf,Unspecified,Driver,Pedestrian,Crossing With Signal,Killed
0.18333333333333332,0.6083710409033074,0.3044546819406406,25/04/2021,01:00,Head,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Crush Injuries,Apparent Death,abb570a5-a29c-4aff-b83e-4849ef570b08,Unspecified,Driver,Pedestrian,Other Actions in Roadway,Killed
0.2833333333333333,0.5138169287429122,0.3161569627542491,26/04/2021,18:00,Head,Helmet (Motorcycle Only),M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Severe Bleeding,Apparent Death,f8d4445b-32c5-4538-9798-05614362536d,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.20833333333333334,0.5451371588450371,0.3161261131563222,27/04/2021,00:00,Head,Unknown,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,464c774a-a784-4384-b2d6-f38a74af07ed,Unspecified,"Middle rear seat, or passenger lying across a seat",Passenger,Crossing With Signal,Killed
0.35,0.6083710409033074,0.3109125311066734,27/04/2021,01:00,Entire Body,Lap Belt & Harness,M,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Unspecified,Not Ejected,Internal,Apparent Death,88183eaf-a9de-49c3-ac19-a301bc2be33b,Unspecified,Driver,Pedestrian,Other Actions in Roadway,Killed
0.3,0.5742727427936387,0.32364313185117766,29/04/2021,19:00,Head,Helmet (Motorcycle Only),M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Internal,Apparent Death,50e1d462-dbe1-45b6-83ed-d479bf5f5ae1,Unspecified,Driver,Driver,Crossing With Signal,Killed
0.26666666666666666,0.5947707863680876,0.3324558336589689,01/05/2021,19:00,Head,None,M,Occupant,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unspecified,Ejected,Concussion,Unconscious,9783283d-3bd0-421b-89d4-514378d6b65f,Unspecified,Driver,Driver,Crossing With Signal,Killed
